ITEM,DATE,UNITS,PRICE,Unit_cost
SNYDR PRETZEL RODS 10 OZ (7797502248),11/10/2010,1,2.49,0.8217
SNYDR PRETZEL RODS 10 OZ (7797502248),11/17/2010,2,2.49,0.8217
SNYDR PRETZEL RODS 10 OZ (7797502248),12/1/2010,1,2.29,0.7557
SNYDR PRETZEL RODS 10 OZ (7797502248),12/8/2010,1,2.29,0.7557
SNYDR PRETZEL RODS 10 OZ (7797502248),12/15/2010,1,2.29,0.7557
SNYDR PRETZEL RODS 10 OZ (7797502248),12/22/2010,1,2.29,0.7557
SNYDR PRETZEL RODS 10 OZ (7797502248),12/29/2010,1,2.29,0.7557
SNYDR PRETZEL RODS 10 OZ (7797502248),1/5/2011,1,2.29,0.7557
SNYDR PRETZEL RODS 10 OZ (7797502248),1/12/2011,1,2.49,0.8217
SNYDR PRETZEL RODS 10 OZ (7797502248),1/19/2011,1,2.49,0.8217
SNYDR PRETZEL RODS 10 OZ (7797502248),1/26/2011,3,2.49,0.8217
SNYDR PRETZEL RODS 10 OZ (7797502248),2/9/2011,1,2.49,0.8217
SNYDR PRETZEL RODS 10 OZ (7797502248),2/16/2011,1,2.49,0.8217
SNYDR PRETZEL RODS 10 OZ (7797502248),2/23/2011,4,2.49,0.8217
SNYDR PRETZEL RODS 10 OZ (7797502248),6/1/2011,3,2.49,0.8217
SNYDR PRETZEL RODS 10 OZ (7797502248),6/8/2011,3,2.49,0.8217
SNYDR PRETZEL RODS 10 OZ (7797502248),6/15/2011,1,2.49,0.8217
SNYDR PRETZEL RODS 10 OZ (7797502248),6/22/2011,2,1.99,0.6567
SNYDR PRETZEL RODS 10 OZ (7797502248),6/29/2011,1,1.99,0.6567
SNYDR PRETZEL RODS 10 OZ (7797502248),7/6/2011,2,1.99,0.6567
SNYDR PRETZEL RODS 10 OZ (7797502248),7/13/2011,2,2.49,0.8217
SNYDR PRETZEL RODS 10 OZ (7797502248),8/24/2011,2,2.49,0.8217
SNYDR PRETZEL RODS 10 OZ (7797502248),8/31/2011,1,2.49,0.8217
SNYDR PRETZEL RODS 10 OZ (7797502248),9/7/2011,3,2.49,0.8217
SNYDR PRETZEL RODS 10 OZ (7797502248),9/14/2011,3,2.49,0.8217
SNYDR PRETZEL RODS 10 OZ (7797502248),9/21/2011,2,2.49,0.8217
SNYDR PRETZEL RODS 10 OZ (7797502248),10/5/2011,2,2.49,0.8217
SNYDR PRETZEL RODS 10 OZ (7797502248),10/12/2011,2,1.67,0.5511
SNYDR PRETZEL RODS 10 OZ (7797502248),11/9/2011,2,2.49,0.8217
SNYDR PRETZEL RODS 10 OZ (7797502248),11/23/2011,4,2.29,0.7557
SNYDR PRETZEL RODS 10 OZ (7797502248),11/30/2011,2,2.29,0.7557
SNYDR PRETZEL RODS 10 OZ (7797502248),12/7/2011,2,2.29,0.7557
SNYDR PRETZEL RODS 10 OZ (7797502248),12/21/2011,2,2.29,0.7557
SNYDR PRETZEL RODS 10 OZ (7797502248),12/28/2011,6,2.29,0.7557
SNYDR PRETZEL RODS 10 OZ (7797502248),1/4/2012,1,2.29,0.7557
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),1/14/2009,1,2.5,0.825
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),1/21/2009,1,2.5,0.825
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),2/4/2009,4,2.5,0.825
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),2/11/2009,2,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),2/18/2009,3,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),2/25/2009,3,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),3/4/2009,2,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),3/11/2009,5,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),3/18/2009,4,2.49,0.8217
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),3/25/2009,1,2.49,0.8217
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),4/15/2009,3,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),4/22/2009,2,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),5/6/2009,1,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),5/13/2009,1,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),5/20/2009,1,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),5/27/2009,2,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),6/3/2009,2,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),6/10/2009,4,2.5,0.825
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),6/17/2009,1,2.5,0.825
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),6/24/2009,4,2.5,0.825
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),7/1/2009,1,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),7/15/2009,1,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),7/29/2009,1,2.69,0.8877
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),8/5/2009,1,2.69,0.8877
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),8/12/2009,1,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),8/19/2009,2,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),8/26/2009,2,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),9/16/2009,2,2.49,0.8217
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),9/30/2009,3,2.49,0.8217
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),10/7/2009,1,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),10/14/2009,1,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),10/28/2009,2,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),11/4/2009,1,2.71,0.8943
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),11/11/2009,1,2.71,0.8943
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),1/6/2010,2,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),1/13/2010,1,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),1/20/2010,4,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),1/27/2010,1,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),2/3/2010,3,2.49,0.8217
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),2/10/2010,4,2.49,0.8217
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),2/17/2010,5,2.49,0.8217
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),2/24/2010,6,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),3/3/2010,5,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),3/10/2010,5,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),3/24/2010,5,2.49,0.8217
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),3/31/2010,5,2.49,0.8217
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),4/7/2010,4,2.49,0.8217
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),4/14/2010,4,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),4/21/2010,1,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),4/28/2010,4,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),5/5/2010,2,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),5/12/2010,2,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),5/19/2010,3,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),5/26/2010,3,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),6/2/2010,3,2.5,0.825
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),6/9/2010,3,2.5,0.825
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),6/16/2010,4,2.5,0.825
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),6/23/2010,3,2.5,0.825
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),6/30/2010,1,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),7/7/2010,2,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),7/14/2010,1,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),7/21/2010,5,2.49,0.8217
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),7/28/2010,6,2.49,0.8217
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),8/4/2010,4,2.49,0.8217
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),8/11/2010,1,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),8/18/2010,3,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),8/25/2010,6,2.5,0.825
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),9/1/2010,3,2.5,0.825
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),9/8/2010,7,2.57,0.8481
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),9/15/2010,2,2.5,0.825
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),9/22/2010,1,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),9/29/2010,2,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),10/6/2010,3,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),10/13/2010,4,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),10/20/2010,3,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),10/27/2010,2,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),11/3/2010,2,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),11/10/2010,1,2.49,0.8217
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),11/17/2010,2,2.49,0.8217
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),11/24/2010,1,2.49,0.8217
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),12/8/2010,1,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),12/15/2010,1,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),12/22/2010,1,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),12/29/2010,1,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),1/5/2011,1,2.5,0.825
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),1/12/2011,1,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),1/19/2011,4,2.5,0.825
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),1/26/2011,3,2.5,0.825
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),2/2/2011,1,2.69,0.8877
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),3/23/2011,2,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),3/30/2011,5,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),4/6/2011,2,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),4/13/2011,6,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),4/20/2011,1,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),4/27/2011,2,2.99,0.9867
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),5/4/2011,3,2.49,0.8217
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),5/11/2011,1,2.49,0.8217
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),6/1/2011,1,3.29,1.0857
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),6/8/2011,3,3.29,1.0857
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),6/15/2011,2,3.29,1.0857
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),6/22/2011,3,3.29,1.0857
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),6/29/2011,2,3.29,1.0857
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),7/6/2011,1,3.29,1.0857
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),7/13/2011,3,2.79,0.9207
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),7/20/2011,3,2.79,0.9207
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),7/27/2011,2,2.54,0.8382
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),8/3/2011,3,3.29,1.0857
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),8/10/2011,2,3.29,1.0857
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),8/17/2011,1,3.29,1.0857
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),10/26/2011,1,3.29,1.0857
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),11/2/2011,1,3.29,1.0857
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),11/9/2011,1,3.29,1.0857
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),11/16/2011,1,3.29,1.0857
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),11/23/2011,1,2.49,0.8217
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),11/30/2011,2,2.49,0.8217
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),12/7/2011,2,2.49,0.8217
SNYDR SOURDOUGH NIBBLERS 16 OZ (7797508004),12/14/2011,2,3.29,1.0857
SNYDR FF MINI PRETZELS 16 OZ (7797508006),1/14/2009,1,2.5,0.825
SNYDR FF MINI PRETZELS 16 OZ (7797508006),1/21/2009,2,2.5,0.825
SNYDR FF MINI PRETZELS 16 OZ (7797508006),1/28/2009,4,2.5,0.825
SNYDR FF MINI PRETZELS 16 OZ (7797508006),2/4/2009,5,2.5,0.825
SNYDR FF MINI PRETZELS 16 OZ (7797508006),4/8/2009,2,2.99,0.9867
SNYDR FF MINI PRETZELS 16 OZ (7797508006),4/22/2009,2,2.99,0.9867
SNYDR FF MINI PRETZELS 16 OZ (7797508006),4/29/2009,1,2.99,0.9867
SNYDR FF MINI PRETZELS 16 OZ (7797508006),5/13/2009,1,2.99,0.9867
SNYDR FF MINI PRETZELS 16 OZ (7797508006),5/20/2009,3,2.99,0.9867
SNYDR FF MINI PRETZELS 16 OZ (7797508006),6/3/2009,1,2.99,0.9867
SNYDR FF MINI PRETZELS 16 OZ (7797508006),6/10/2009,2,2.5,0.825
SNYDR FF MINI PRETZELS 16 OZ (7797508006),6/17/2009,5,2.5,0.825
SNYDR FF MINI PRETZELS 16 OZ (7797508006),7/15/2009,2,2.99,0.9867
SNYDR FF MINI PRETZELS 16 OZ (7797508006),7/22/2009,2,2.69,0.8877
SNYDR FF MINI PRETZELS 16 OZ (7797508006),7/29/2009,1,2.69,0.8877
SNYDR FF MINI PRETZELS 16 OZ (7797508006),8/12/2009,2,2.99,0.9867
SNYDR FF MINI PRETZELS 16 OZ (7797508006),8/19/2009,1,2.99,0.9867
SNYDR FF MINI PRETZELS 16 OZ (7797508006),9/9/2009,2,2.49,0.8217
